report_category,product_name,name,num,part,count,timestamp
影片連結失效/錯誤(system),電視連續劇,"時尚王 ",9,5,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,妹妹,8,3,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,使徒行者,3,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,你們被包圍了,13,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"拜託了機長 ",19,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"奇皇后 ",18,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,忠奸人,13,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,時尚王,1,3,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,神的禮物 14天,8,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,命中注定我愛你,20,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,犀利仁師,45,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"同伊 ",55,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,步步驚情 (搶鮮 TV 版),2,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"金子 輕鬆出來吧 ",43,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,晝顏 工作日下午3點的戀人們,4,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,百年新娘,7,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,不要戀愛要結婚,16,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"天天有喜 ",66,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,總理和我(預約愛情),16,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"笑傲江湖(2013) ",26,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,HERO 2,1,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,時尚王,8,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"百年的遺產 ",34,3,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"牽手 ",158,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"信義(神醫) ",20,6,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,超人回來了,33,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,Roommate 2,2,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"亂世佳人 ",1,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"奇皇后 ",46,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"武則天祕史 ",5,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,幸福兌換券,1,3,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,尋秦記,5,1,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"我可能不會愛你 ",5,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"原來是美男(台灣版) ",13,5,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,Roommate,3,2,2,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"愛情雨 ",4,6,2,2014-10-16
